,rcod_persona,rcod_hogar,rmujer,r6,lnr6,rmu,rneduca,r3,redad,redadsq,rDpto,rpareja,reduca,rpobre,rmiembro,rgasto
16151,0171631211101,01716312111,0,524.6666666666666,6.2627631403092385,0,secundaria,1,31,961,Junin,1,11.0,1,4,290.6041666666667
16152,0171640051101,01716400511,0,1348.6666666666667,7.206871729059581,0,primaria,1,46,2116,Junin,1,2.0,0,3,393.72222222222223
16153,0171640231101,01716402311,0,5019.75,8.521135410648862,0,Univ.,1,67,4489,Junin,1,16.0,0,3,448.6111111111111
16154,0171640471101,01716404711,0,1689.9166666666667,7.432434497036663,0,Univ.,1,43,1849,Junin,1,13.0,0,4,511.5416666666667
16156,0171641211101,01716412111,1,40.666666666666664,3.7054087560651467,0,secundaria,1,31,961,Junin,0,11.0,1,3,238.08333333333334
16157,0171660101101,01716601011,0,2228.0,7.708859601047175,0,tecnica,1,61,3721,Junin,1,16.0,0,3,1338.5277777777778
16158,0171660231101,01716602311,0,1557.25,7.350676724134255,0,tecnica,1,51,2601,Junin,1,12.0,0,3,553.8611111111111
16159,0171660491101,01716604911,0,1084.4166666666667,6.988797486988757,0,secundaria,1,44,1936,Junin,1,7.0,0,4,615.6458333333334
16160,0171660621101,01716606211,0,205.16666666666666,5.3238226569563984,0,primaria,1,58,3364,Junin,1,6.0,0,2,404.2916666666667
16161,0171660871101,01716608711,0,41.583333333333336,3.7276994459635184,0,primaria,1,69,4761,Junin,0,1.0,0,2,449.9166666666667
16162,0171670021101,01716700211,1,637.75,6.457946357021921,0,secundaria,1,33,1089,Junin,1,11.0,0,5,615.8833333333333
16164,0171670511101,01716705111,0,1247.1666666666667,7.128629590852303,0,tecnica,1,32,1024,Junin,1,12.0,0,4,558.1041666666666
16165,0171670791101,01716707911,0,1011.3333333333334,6.919024871240368,0,tecnica,1,42,1764,Junin,1,14.0,0,3,746.3055555555555
16166,0171680091101,01716800911,0,0.0,0.0,0,secundaria,1,48,2304,Junin,1,11.0,0,4,327.25
16167,0171680221101,01716802211,0,406.3333333333333,6.007173840813162,0,secundaria,1,50,2500,Junin,1,11.0,0,5,644.1
16168,0171680311101,01716803111,0,3137.5833333333335,8.051208143512284,0,secundaria,1,26,676,Junin,1,11.0,0,2,830.7083333333334
16169,0171680491101,01716804911,0,3462.6666666666665,8.14979428411453,0,tecnica,1,37,1369,Junin,1,14.0,0,3,735.1666666666666
16170,0171690241101,01716902411,0,3149.6666666666665,8.055051906114516,0,secundaria,1,48,2304,Junin,1,7.0,0,7,792.3809523809524
16171,0171690531101,01716905311,1,948.25,6.854618180569008,0,primaria,1,45,2025,Junin,0,0.0,0,5,328.43333333333334
16172,0171690671101,01716906711,1,1183.4166666666667,7.076161013857013,0,tecnica,1,37,1369,Junin,0,13.0,0,4,645.625
16173,0171690821101,01716908211,0,1004.4166666666666,6.912162220800343,0,tecnica,1,40,1600,Junin,1,12.0,0,5,845.0
16174,0171690971101,01716909711,0,611.25,6.415506040789082,0,Univ.,1,67,4489,Junin,0,16.0,0,1,696.6666666666666
16175,0171700111101,01717001111,0,1137.6666666666667,7.036734660238597,0,secundaria,1,31,961,Junin,1,11.0,1,4,216.52083333333334
16176,0171700271101,01717002711,0,2031.5,7.616529715427782,0,Univ.,1,51,2601,Junin,1,14.0,0,5,704.5
16177,0171700741101,01717007411,1,2535.0,7.837948916025283,0,Univ.,1,63,3969,Junin,1,16.0,0,2,491.9166666666667
16178,0171700891101,01717008911,0,459.0833333333333,6.129231747684716,0,primaria,1,55,3025,Junin,1,0.0,0,3,737.0555555555555
16179,0171701211101,01717012111,1,1011.4166666666666,6.919107267318362,0,primaria,1,40,1600,Junin,0,0.0,0,3,408.47222222222223
16180,0171701361101,01717013611,0,2286.1666666666665,7.734631749250352,0,primaria,1,41,1681,Junin,1,0.0,1,7,271.9761904761905
16181,0171710091101,01717100911,1,1504.8333333333333,7.316437429079424,0,secundaria,1,40,1600,Junin,0,11.0,0,3,1044.5555555555554
16182,0171710231101,01717102311,0,1987.75,7.594758624781593,0,tecnica,1,43,1849,Junin,1,14.0,0,4,379.3125
16183,0171710381101,01717103811,0,1421.8333333333333,7.259702397680639,0,secundaria,1,36,1296,Junin,1,11.0,0,4,417.3125
16184,0171710521101,01717105211,0,947.3333333333334,6.853651019988936,0,secundaria,1,60,3600,Junin,1,11.0,0,3,600.5833333333334
16185,0171710661101,01717106611,0,1278.1666666666667,7.153182038536804,0,secundaria,1,40,1600,Junin,1,11.0,1,5,308.5
16186,0171710811101,01717108111,0,302.75,5.712907382433202,0,secundaria,1,41,1681,Junin,1,11.0,0,4,930.875
16188,0171720481101,01717204811,0,2979.4166666666665,7.9994828108973115,0,secundaria,1,48,2304,Junin,1,11.0,0,4,525.8958333333334
16189,0171720591101,01717205911,0,2795.8333333333335,7.935885492611828,0,tecnica,1,46,2116,Junin,1,14.0,0,5,328.31666666666666
16190,0171730021101,01717300211,0,3741.0833333333335,8.22713050978391,0,primaria,1,38,1444,Junin,0,0.0,0,3,1741.4166666666667
16191,0171730171101,01717301711,0,1367.3333333333333,7.2206176499642165,0,secundaria,1,45,2025,Junin,1,11.0,0,4,1288.7083333333333
16192,0171730621101,01717306211,0,1767.25,7.477179945051064,0,secundaria,1,39,1521,Junin,1,11.0,0,5,459.5333333333333
16193,0171730901101,01717309011,0,3622.0833333333335,8.194804645725165,0,primaria,1,32,1024,Junin,1,0.0,0,5,444.4166666666667
16194,0171731061101,01717310611,0,1096.9166666666667,7.000258492637408,0,secundaria,1,62,3844,Junin,0,8.0,0,1,839.4166666666666
16196,0171740471101,01717404711,0,1357.1666666666667,7.213154472239077,0,secundaria,1,37,1369,Junin,1,11.0,1,4,326.7291666666667
16197,0171740621101,01717406211,0,2397.1666666666665,7.782042763375834,0,tecnica,1,46,2116,Junin,1,16.0,0,4,546.4375
16198,0171740701101,01717407011,1,174.08333333333334,5.159534111768566,0,primaria,1,65,4225,Junin,0,5.0,0,1,554.3333333333334
16199,0171740851101,01717408511,0,1209.8333333333333,7.098237888056786,0,primaria,1,68,4624,Junin,1,3.0,1,2,314.75
16200,0171741131101,01717411311,1,68.25,4.223177434065069,0,secundaria,1,49,2401,Junin,0,9.0,0,3,443.8055555555556
16201,0171750261101,01717502611,1,487.9166666666667,6.190144626243818,0,primaria,1,42,1764,Junin,0,0.0,0,4,327.4583333333333
16202,0171750471101,01717504711,0,851.9166666666666,6.747488712969013,0,primaria,1,36,1296,Junin,1,0.0,1,4,310.5208333333333
16203,0171750681101,01717506811,0,1869.75,7.533560011071777,0,tecnica,1,43,1849,Junin,1,12.0,0,4,471.8958333333333
16204,0171750891101,01717508911,0,681.5,6.524296251136588,0,primaria,1,62,3844,Junin,0,5.0,0,1,744.25
16205,0171751091101,01717510911,0,1215.75,7.103116449283895,0,tecnica,1,36,1296,Junin,1,13.0,0,4,416.3125
16206,0171760031101,01717600311,1,399.0,5.988961416889864,0,secundaria,1,42,1764,Junin,1,11.0,1,7,260.8333333333333
16207,0171760151101,01717601511,0,3374.1666666666665,8.123903659238206,0,tecnica,1,55,3025,Junin,1,16.0,0,2,1625.5
16208,0171760411101,01717604111,1,443.4166666666667,6.094509884808369,0,tecnica,1,43,1849,Junin,0,14.0,0,2,758.8333333333334
16209,0171760591101,01717605911,0,3885.0833333333335,8.264899712593149,0,Univ.,1,38,1444,Junin,1,16.0,0,5,911.5333333333333
16210,0171760681101,01717606811,0,0.0,0.0,0,secundaria,1,45,2025,Junin,1,11.0,0,6,437.9444444444444
16211,0171760841101,01717608411,0,1064.1666666666667,6.9699472992385845,0,secundaria,1,54,2916,Junin,1,11.0,1,4,325.125
16212,0171880091101,01718800911,0,3248.0,8.085794701281568,0,tecnica,1,36,1296,Junin,1,14.0,0,5,524.0833333333334
16213,0171880421101,01718804211,1,685.3333333333334,6.529905337906946,0,secundaria,1,45,2025,Junin,0,8.0,0,3,442.72222222222223
16214,0171880711101,01718807111,1,1798.1666666666667,7.494522906323285,0,primaria,1,45,2025,Junin,1,0.0,0,5,404.18333333333334
16215,0171880871101,01718808711,0,17499.333333333332,9.769918063947868,0,primaria,1,50,2500,Junin,1,0.0,0,7,1166.1309523809525
16216,0171881001101,01718810011,0,1403.3333333333333,7.246605638008317,0,primaria,1,64,4096,Junin,1,5.0,0,3,461.6666666666667
16217,0171930061101,01719300611,0,859.9166666666666,6.756835485327714,0,secundaria,1,61,3721,Junin,0,9.0,0,2,867.0833333333334
16218,0171930151101,01719301511,0,1659.1666666666667,7.414070747270242,0,secundaria,1,40,1600,Junin,1,11.0,1,5,259.65000000000003
16219,0171930421101,01719304211,1,931.6666666666666,6.83697509692109,0,tecnica,1,40,1600,Junin,0,13.0,0,5,655.65
16220,0171930591101,01719305911,0,1287.3333333333333,7.16032817432035,0,secundaria,1,44,1936,Junin,1,11.0,0,4,378.2291666666667
16221,0171940041101,01719400411,0,1781.6666666666667,7.485304534791036,0,Univ.,1,50,2500,Junin,1,18.0,0,4,1572.9166666666667
16222,0171940211101,01719402111,1,164.5,5.1029105702054265,0,Univ.,1,47,2209,Junin,0,16.0,0,3,676.1388888888889
16223,0171940271101,01719402711,0,912.75,6.816462020535746,0,secundaria,1,40,1600,Junin,1,8.0,1,4,190.27083333333334
16224,0171941081101,01719410811,0,882.75,6.783042034808496,0,primaria,1,45,2025,Junin,0,0.0,0,1,1033.75
16226,0171950531101,01719505311,1,3261.1666666666665,8.089840283550044,0,Univ.,1,38,1444,Junin,0,17.0,0,1,1213.3333333333333
16227,0171950691101,01719506911,0,1538.8333333333333,7.338779832544573,0,secundaria,1,58,3364,Junin,1,11.0,0,3,433.9444444444444
16228,0171951011101,01719510111,0,1185.5833333333333,7.077990196863166,0,secundaria,1,67,4489,Junin,1,11.0,0,2,811.7916666666666
16229,0171960191101,01719601911,0,1016.0833333333334,6.923710645772265,0,primaria,1,25,625,Junin,1,0.0,0,4,374.5833333333333
16230,0171960971101,01719609711,1,3709.25,8.218584978830902,0,Univ.,1,39,1521,Junin,1,16.0,0,4,1050.3125
16231,0171961161101,01719611611,0,1097.0,7.00033446027523,0,secundaria,1,56,3136,Junin,1,11.0,1,7,272.0833333333333
16232,0171970051101,01719700511,1,193.25,5.263984687467532,0,secundaria,1,35,1225,Junin,1,11.0,1,6,266.7916666666667
16234,0171970611101,01719706111,1,246.33333333333334,5.506685632280092,0,tecnica,1,47,2209,Junin,1,13.0,1,5,265.96666666666664
16235,0171970751101,01719707511,1,175.91666666666666,5.17001039806032,0,secundaria,1,33,1089,Junin,0,9.0,1,3,263.8333333333333
16237,0171980081101,01719800811,0,1949.75,7.575456438210607,0,tecnica,1,40,1600,Junin,1,13.0,0,5,804.5833333333334
16238,0171980381101,01719803811,0,1950.1666666666667,7.575670117990903,0,Univ.,1,63,3969,Junin,1,16.0,0,3,635.8888888888889
16239,0171980801101,01719808011,1,286.6666666666667,5.658320100579444,0,primaria,1,59,3481,Junin,0,5.0,0,2,515.0416666666666
16240,0171990041101,01719900411,0,2121.6666666666665,7.659957222323397,0,tecnica,1,35,1225,Junin,1,14.0,0,3,1085.0555555555554
16241,0171990121101,01719901211,1,354.0833333333333,5.869532290326811,0,primaria,1,40,1600,Junin,1,0.0,0,5,398.31666666666666
16242,0171990271101,01719902711,0,196.75,5.281933887297512,0,tecnica,1,52,2704,Junin,0,12.0,0,1,458.0
16244,0171990421101,01719904211,1,879.4166666666666,6.77925880888309,0,primaria,1,37,1369,Junin,0,0.0,0,2,804.5
16245,0171990501101,01719905011,0,1667.5,7.4190807777897785,0,secundaria,1,53,2809,Junin,1,11.0,0,3,816.0
16246,0172000041201,01720000412,0,7493.25,8.921757894281237,0,Univ.,1,53,2809,Junin,1,16.0,0,5,1557.6666666666667
16247,0172000231101,01720002311,0,290.0833333333333,5.670168238023439,0,secundaria,1,46,2116,Junin,1,11.0,0,5,644.0666666666667
16248,0172000411101,01720004111,0,312.5,5.744604469176457,0,tecnica,1,28,784,Junin,0,14.0,0,4,605.2916666666666
16249,0172000581101,01720005811,0,4349.666666666667,8.377854492794137,0,secundaria,1,53,2809,Junin,1,11.0,0,2,1104.625
16250,0172000941101,01720009411,0,2166.4166666666665,7.680829775942917,0,secundaria,1,35,1225,Junin,1,7.0,0,6,525.6666666666666
16251,0172001121101,01720011211,0,557.1666666666666,6.322864417192044,0,primaria,1,56,3136,Junin,1,3.0,0,4,824.6875
16252,0172010111101,01720101111,0,214.41666666666666,5.367921162493744,0,primaria,1,57,3249,Junin,1,3.0,0,4,635.1041666666666
16253,0172010271101,01720102711,1,0.0,0.0,0,secundaria,1,51,2601,Junin,0,9.0,0,2,831.75
16254,0172010591101,01720105911,0,9842.666666666666,9.194481956041725,0,Univ.,1,39,1521,Junin,0,12.0,0,1,2075.4166666666665
16255,0172010751101,01720107511,1,358.9166666666667,5.883090235266111,0,primaria,1,57,3249,Junin,0,5.0,0,3,457.8055555555556
16256,0172010911101,01720109111,1,111.5,4.7140245909001735,0,secundaria,1,67,4489,Junin,0,9.0,0,1,371.75
16257,0172020201101,01720202011,0,315.75,5.7549507612306,0,secundaria,1,39,1521,Junin,1,11.0,0,5,382.1333333333334
16258,0172020321101,01720203211,1,410.5,6.017375928892483,0,primaria,1,62,3844,Junin,0,5.0,0,1,811.8333333333334
16259,0172020431101,01720204311,0,157.91666666666666,5.062067467728526,0,primaria,1,58,3364,Junin,1,3.0,1,2,289.7083333333333
16260,0172020671101,01720206711,0,2835.4166666666665,7.949944177731666,0,Univ.,1,54,2916,Junin,1,16.0,0,7,824.3214285714286
16262,0172030231101,01720302311,0,508.3333333333333,6.231137400373402,0,secundaria,1,67,4489,Junin,0,11.0,0,1,705.3333333333334
16263,0172030621101,01720306211,0,2761.4166666666665,7.923499112049652,0,tecnica,1,50,2500,Junin,1,14.0,0,4,679.6875
16264,0172031011101,01720310111,0,1955.4166666666667,7.578358578440517,0,Univ.,1,56,3136,Junin,1,16.0,0,2,1469.75
16265,0172031211101,01720312111,0,3957.6666666666665,8.283409904997683,0,Univ.,1,47,2209,Junin,1,18.0,0,3,1430.4166666666667
16266,0172040141101,01720401411,1,284.25,5.6498541326306455,0,secundaria,1,34,1156,Junin,0,11.0,0,2,487.4583333333333
16268,0172040521101,01720405211,0,1063.0833333333333,6.968928769750289,0,secundaria,1,25,625,Junin,0,8.0,0,2,1252.2083333333333
16270,0172050571101,01720505711,0,979.3333333333334,6.886872068065713,0,primaria,1,55,3025,Junin,1,5.0,0,2,416.3333333333333
16272,0172051281101,01720512811,1,302.6666666666667,5.712632089933184,0,primaria,1,49,2401,Junin,0,0.0,0,1,387.1666666666667
16273,0172060111101,01720601111,1,1334.6666666666667,7.196436851767001,0,primaria,1,37,1369,Junin,0,0.0,1,5,268.1333333333333
16274,0172060271101,01720602711,0,1464.4166666666667,7.289212262406846,0,secundaria,1,56,3136,Junin,1,8.0,0,5,1001.85
16275,0172060581101,01720605811,0,1521.0833333333333,7.327178079274784,0,primaria,1,56,3136,Junin,1,5.0,1,5,286.09999999999997
16276,0172060741101,01720607411,0,1086.0,6.990256500493881,0,secundaria,1,59,3481,Junin,1,8.0,0,5,489.98333333333335
16277,0172061051101,01720610511,0,1047.4166666666667,6.9540820941368375,0,secundaria,1,40,1600,Junin,1,8.0,0,5,352.3833333333334
16278,0172070201101,01720702011,1,180.83333333333334,5.197575796746505,0,secundaria,1,56,3136,Junin,0,9.0,1,3,296.75
16279,0172070481101,01720704811,0,292.5833333333333,5.6787495263804315,0,primaria,1,68,4624,Junin,1,5.0,0,3,328.75
16280,0172070611101,01720706111,0,1353.75,7.2106337983152,0,tecnica,1,43,1849,Junin,1,12.0,1,4,247.5625
16281,0172070741101,01720707411,0,857.4166666666666,6.75392399258781,0,tecnica,1,52,2704,Junin,1,15.0,0,5,401.48333333333335
16282,0172080231101,01720802311,0,8805.5,9.08313180523514,0,Univ.,1,54,2916,Junin,1,16.0,0,3,1941.25
16284,0172080951101,01720809511,1,792.9166666666666,6.67571812994225,0,tecnica,1,54,2916,Junin,0,14.0,0,2,1259.9166666666667
16285,0172081191101,01720811911,1,522.3333333333334,6.258305953687911,0,secundaria,1,62,3844,Junin,0,11.0,0,4,414.6458333333333
16286,0172081671101,01720816711,1,1608.5833333333333,7.383109153439875,0,secundaria,1,55,3025,Junin,0,10.0,0,2,1023.4166666666666
16287,0172090031101,01720900311,0,608.1666666666666,6.410448967208392,0,secundaria,1,34,1156,Junin,1,11.0,1,5,147.95000000000002
16288,0172090631101,01720906311,0,404.6666666666667,6.003063682951334,0,primaria,1,52,2704,Junin,1,0.0,0,3,651.1944444444445
16289,0172100201101,01721002011,0,925.0833333333334,6.829883823544647,0,primaria,1,68,4624,Junin,0,3.0,0,1,818.8333333333334
16291,0172100761101,01721007611,1,372.5833333333333,5.92046072644598,0,secundaria,1,42,1764,Junin,0,11.0,0,3,781.1944444444445
16292,0172100901101,01721009011,1,358.8333333333333,5.882858028136308,0,primaria,1,47,2209,Junin,0,0.0,0,6,781.5138888888888
16293,0172120201101,01721202011,0,1327.1666666666667,7.19080162302939,0,secundaria,1,46,2116,Junin,1,11.0,0,3,398.47222222222223
16294,0172120291101,01721202911,1,2780.1666666666665,7.930266156926001,0,tecnica,1,49,2401,Junin,1,16.0,0,1,848.9166666666666
16296,0172120461101,01721204611,0,809.5833333333334,6.69651971202354,0,secundaria,1,22,484,Junin,1,11.0,0,3,345.02777777777777
16297,0172130091101,01721300911,1,522.5833333333334,6.25878446075502,0,secundaria,1,67,4489,Junin,0,11.0,0,1,1372.5
16298,0172130231101,01721302311,1,363.0833333333333,5.894632376329442,0,secundaria,1,54,2916,Junin,1,11.0,0,4,865.4791666666666
16299,0172130511101,01721305111,1,558.4166666666666,6.32510539818517,0,tecnica,1,43,1849,Junin,0,16.0,0,3,643.1388888888889
16300,0172130651101,01721306511,0,825.5,6.715989263360183,0,secundaria,1,49,2401,Junin,0,10.0,0,1,1090.5833333333333
16302,0172131061101,01721310611,0,285.3333333333333,5.653658087473632,0,secundaria,1,43,1849,Junin,0,9.0,0,1,641.5
16303,0172140081101,01721400811,1,137.41666666666666,4.923017672771598,0,primaria,1,59,3481,Junin,0,5.0,0,3,444.9166666666667
16304,0172140321101,01721403211,0,944.0,6.8501261661455,0,Univ.,1,56,3136,Junin,1,14.0,0,2,450.5416666666667
16305,0172140791101,01721407911,1,1901.75,7.550529793877411,0,primaria,1,49,2401,Junin,0,0.0,0,3,556.8055555555555
16307,0172150111101,01721501111,0,1341.4166666666667,7.201481548418229,0,tecnica,1,24,576,Junin,0,12.0,0,2,1139.5833333333333
16308,0172150261101,01721502611,0,1052.5833333333333,6.9590027389859745,0,Univ.,1,48,2304,Junin,1,16.0,0,3,383.47222222222223
16309,0172150421101,01721504211,1,227.25,5.426050733057588,0,Univ.,1,53,2809,Junin,0,16.0,0,2,660.375
16310,0172150581101,01721505811,0,340.75,5.831149070576642,0,secundaria,1,37,1369,Junin,1,11.0,1,5,214.6833333333333
16311,0172150731101,01721507311,1,409.0,6.013715156042802,0,secundaria,1,33,1089,Junin,0,11.0,0,3,422.3611111111111
16312,0172151041101,01721510411,0,319.3333333333333,5.766235489302751,0,secundaria,1,65,4225,Junin,1,9.0,1,4,310.5625
16313,0172160191101,01721601911,0,2539.9166666666665,7.839886551075425,0,Univ.,1,38,1444,Junin,1,15.0,0,5,1399.0
16314,0172160441101,01721604411,1,773.1666666666666,6.650494635523689,0,tecnica,1,46,2116,Junin,0,14.0,0,4,433.4166666666667
16315,0172160911101,01721609111,1,0.0,0.0,0,primaria,1,52,2704,Junin,1,0.0,1,6,247.73611111111111
16316,0172161381101,01721613811,0,262.1666666666667,5.568980433830223,0,secundaria,1,48,2304,Junin,0,11.0,0,2,423.125
16317,0172161591101,01721615911,1,875.1666666666666,6.774414344409804,0,secundaria,1,35,1225,Junin,1,11.0,0,5,391.48333333333335
16318,0172170321101,01721703211,0,1927.8333333333333,7.5641520260673465,0,secundaria,1,36,1296,Junin,1,8.0,0,3,757.9166666666666
16320,0172170551101,01721705511,1,790.75,6.672981862185758,0,primaria,1,65,4225,Junin,0,1.0,0,1,2188.5
16321,0172180371101,01721803711,1,135.66666666666666,4.9102008967744855,0,primaria,1,45,2025,Junin,0,0.0,0,4,526.0
16322,0172180681101,01721806811,0,4657.583333333333,8.446251994604102,0,Univ.,1,62,3844,Junin,1,15.0,0,7,484.9761904761904
16323,0172180831101,01721808311,1,971.1666666666666,6.878498097915019,0,secundaria,1,34,1156,Junin,1,11.0,1,6,215.25
16324,0172180981101,01721809811,0,1069.25,6.974712747107018,0,primaria,1,54,2916,Junin,1,0.0,1,2,288.5416666666667
16325,0172181141101,01721811411,1,49.583333333333336,3.9036547557576293,0,primaria,1,66,4356,Junin,0,0.0,1,1,303.0833333333333
16326,0172181291101,01721812911,1,145.75,4.981892825230601,0,primaria,1,40,1600,Junin,0,0.0,0,6,336.44444444444446
16327,0172190311101,01721903111,0,6396.083333333333,8.763441102845412,0,Univ.,1,37,1369,Junin,1,16.0,0,3,1708.5833333333333
16328,0172190791101,01721907911,0,1782.4166666666667,7.485725400377458,0,Univ.,1,42,1764,Junin,1,16.0,0,3,1877.7222222222224
16329,0172190921101,01721909211,0,1624.0,7.392647520721623,0,secundaria,1,49,2401,Junin,0,11.0,0,1,1779.0
16331,0172200231101,01722002311,1,50.833333333333336,3.9285523073793565,0,primaria,1,45,2025,Junin,0,0.0,0,3,1699.4444444444443
16332,0172200381101,01722003811,0,2000.4166666666667,7.601110771177041,0,primaria,1,61,3721,Junin,1,5.0,0,3,920.5833333333334
16333,0172200501101,01722005011,1,1960.1666666666667,7.580784782622982,0,secundaria,1,30,900,Junin,0,11.0,0,3,490.6666666666667
